0.0,0.00
0.01,0.01
0.02,0.02
0.03,0.03
0.04,0.04
0.05,0.05
0.060000000000000005,0.06
0.07,0.07
0.08,0.08
0.09,0.09
0.09999999999999999,0.10
0.10999999999999999,0.11
0.11999999999999998,0.12
0.12999999999999998,0.13
0.13999999999999999,0.14
0.15,0.15
0.16,0.16
0.17,0.17
0.18000000000000002,0.18
0.19000000000000003,0.19
0.20000000000000004,0.20
0.21000000000000005,0.21
0.22000000000000006,0.22
0.23000000000000007,0.23
0.24000000000000007,0.24
0.25000000000000006,0.25
0.26000000000000006,0.26
0.2700000000000001,0.27
0.2800000000000001,0.28
0.2900000000000001,0.29
0.3000000000000001,0.30
0.3100000000000001,0.31
0.3200000000000001,0.31
0.3300000000000001,0.32
0.34000000000000014,0.33
0.35000000000000014,0.34
0.36000000000000015,0.35
0.37000000000000016,0.36
0.38000000000000017,0.37
0.3900000000000002,0.38
0.4000000000000002,0.39
0.4100000000000002,0.40
0.4200000000000002,0.41
0.4300000000000002,0.42
0.4400000000000002,0.43
0.45000000000000023,0.43
0.46000000000000024,0.44
0.47000000000000025,0.45
0.48000000000000026,0.46
0.49000000000000027,0.47
0.5000000000000002,0.48
0.5100000000000002,0.49
0.5200000000000002,0.50
0.5300000000000002,0.51
0.5400000000000003,0.51
0.5500000000000003,0.52
0.5600000000000003,0.53
0.5700000000000003,0.54
0.5800000000000003,0.55
0.5900000000000003,0.56
0.6000000000000003,0.56
0.6100000000000003,0.57
0.6200000000000003,0.58
0.6300000000000003,0.59
0.6400000000000003,0.60
0.6500000000000004,0.61
0.6600000000000004,0.61
0.6700000000000004,0.62
0.6800000000000004,0.63
0.6900000000000004,0.64
0.7000000000000004,0.64
0.7100000000000004,0.65
0.7200000000000004,0.66
0.7300000000000004,0.67
0.7400000000000004,0.67
0.7500000000000004,0.68
0.7600000000000005,0.69
0.7700000000000005,0.70
0.7800000000000005,0.70
0.7900000000000005,0.71
0.8000000000000005,0.72
0.8100000000000005,0.72
0.8200000000000005,0.73
0.8300000000000005,0.74
0.8400000000000005,0.74
0.8500000000000005,0.75
0.8600000000000005,0.76
0.8700000000000006,0.76
0.8800000000000006,0.77
0.8900000000000006,0.78
0.9000000000000006,0.78
0.9100000000000006,0.79
0.9200000000000006,0.80
0.9300000000000006,0.80
0.9400000000000006,0.81
0.9500000000000006,0.81
0.9600000000000006,0.82
0.9700000000000006,0.82
0.9800000000000006,0.83
0.9900000000000007,0.84
1.0000000000000007,0.84
1.0100000000000007,0.85
1.0200000000000007,0.85
1.0300000000000007,0.86
1.0400000000000007,0.86
1.0500000000000007,0.87
1.0600000000000007,0.87
1.0700000000000007,0.88
1.0800000000000007,0.88
1.0900000000000007,0.89
1.1000000000000008,0.89
1.1100000000000008,0.90
1.1200000000000008,0.90
1.1300000000000008,0.90
1.1400000000000008,0.91
1.1500000000000008,0.91
1.1600000000000008,0.92
1.1700000000000008,0.92
1.1800000000000008,0.92
1.1900000000000008,0.93
1.2000000000000008,0.93
1.2100000000000009,0.94
1.2200000000000009,0.94
1.2300000000000009,0.94
1.2400000000000009,0.95
1.2500000000000009,0.95
1.260000000000001,0.95
1.270000000000001,0.96
1.280000000000001,0.96
1.290000000000001,0.96
1.300000000000001,0.96
1.310000000000001,0.97
1.320000000000001,0.97
1.330000000000001,0.97
1.340000000000001,0.97
1.350000000000001,0.98
1.360000000000001,0.98
1.370000000000001,0.98
1.380000000000001,0.98
1.390000000000001,0.98
1.400000000000001,0.99
1.410000000000001,0.99
1.420000000000001,0.99
1.430000000000001,0.99
1.440000000000001,0.99
1.450000000000001,0.99
1.460000000000001,0.99
1.470000000000001,0.99
1.480000000000001,1.00
1.490000000000001,1.00
1.500000000000001,1.00
1.5100000000000011,1.00
1.5200000000000011,1.00
1.5300000000000011,1.00
1.5400000000000011,1.00
1.5500000000000012,1.00
1.5600000000000012,1.00
1.5700000000000012,1.00
1.5800000000000012,1.00
1.5900000000000012,1.00
1.6000000000000012,1.00
1.6100000000000012,1.00
1.6200000000000012,1.00
1.6300000000000012,1.00
1.6400000000000012,1.00
1.6500000000000012,1.00
1.6600000000000013,1.00
1.6700000000000013,1.00
1.6800000000000013,0.99
1.6900000000000013,0.99
1.7000000000000013,0.99
1.7100000000000013,0.99
1.7200000000000013,0.99
1.7300000000000013,0.99
1.7400000000000013,0.99
1.7500000000000013,0.98
1.7600000000000013,0.98
1.7700000000000014,0.98
1.7800000000000014,0.98
1.7900000000000014,0.98
1.8000000000000014,0.97
1.8100000000000014,0.97
1.8200000000000014,0.97
1.8300000000000014,0.97
1.8400000000000014,0.96
1.8500000000000014,0.96
1.8600000000000014,0.96
1.8700000000000014,0.96
1.8800000000000014,0.95
1.8900000000000015,0.95
1.9000000000000015,0.95
1.9100000000000015,0.94
1.9200000000000015,0.94
1.9300000000000015,0.94
1.9400000000000015,0.93
1.9500000000000015,0.93
1.9600000000000015,0.93
1.9700000000000015,0.92
1.9800000000000015,0.92
1.9900000000000015,0.91
2.0000000000000013,0.91
2.010000000000001,0.91
2.020000000000001,0.90
2.0300000000000007,0.90
2.0400000000000005,0.89
2.0500000000000003,0.89
2.06,0.88
2.07,0.88
2.0799999999999996,0.87
2.0899999999999994,0.87
2.099999999999999,0.86
2.109999999999999,0.86
2.1199999999999988,0.85
2.1299999999999986,0.85
2.1399999999999983,0.84
2.149999999999998,0.84
2.159999999999998,0.83
2.1699999999999977,0.83
2.1799999999999975,0.82
2.1899999999999973,0.81
2.199999999999997,0.81
2.209999999999997,0.80
2.2199999999999966,0.80
2.2299999999999964,0.79
2.239999999999996,0.78
2.249999999999996,0.78
2.259999999999996,0.77
2.2699999999999956,0.77
2.2799999999999954,0.76
2.289999999999995,0.75
2.299999999999995,0.75
2.3099999999999947,0.74
2.3199999999999945,0.73
2.3299999999999943,0.73
2.339999999999994,0.72
2.349999999999994,0.71
2.3599999999999937,0.70
2.3699999999999934,0.70
2.3799999999999932,0.69
2.389999999999993,0.68
2.399999999999993,0.68
2.4099999999999926,0.67
2.4199999999999924,0.66
2.429999999999992,0.65
2.439999999999992,0.65
2.4499999999999917,0.64
2.4599999999999915,0.63
2.4699999999999913,0.62
2.479999999999991,0.61
2.489999999999991,0.61
2.4999999999999907,0.60
2.5099999999999905,0.59
2.5199999999999902,0.58
2.52999999999999,0.57
2.53999999999999,0.57
2.5499999999999896,0.56
2.5599999999999894,0.55
2.569999999999989,0.54
2.579999999999989,0.53
2.5899999999999888,0.52
2.5999999999999885,0.52
2.6099999999999883,0.51
2.619999999999988,0.50
2.629999999999988,0.49
2.6399999999999877,0.48
2.6499999999999875,0.47
2.6599999999999873,0.46
2.669999999999987,0.45
2.679999999999987,0.45
2.6899999999999866,0.44
2.6999999999999864,0.43
2.709999999999986,0.42
2.719999999999986,0.41
2.7299999999999858,0.40
2.7399999999999856,0.39
2.7499999999999853,0.38
2.759999999999985,0.37
2.769999999999985,0.36
2.7799999999999847,0.35
2.7899999999999845,0.34
